index,type,name,resident,streamed,parentStack
101,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod0539c617e,368,5088,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
102,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod056fb478,4240,0,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
103,xmodelmesh,c_zom_der_helmet_1_lod440e19ebe,224,4352,|c_zom_der_zombie_helmet1|xmodel|c_zom_der_zombie2|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
104,xmodelmesh,c_zom_der_head_1_lod4c1179c01,208,16304,|c_zom_der_zombie_head1|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
105,xmodelmesh,c_zom_der_head_2_lod410b5a201,208,14720,|c_zom_der_zombie_head2|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
106,xmodelmesh,c_zom_der_head_3_lod4e605e8d0,208,17952,|c_zom_der_zombie_head3|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
107,xmodelmesh,c_zom_der_zombie_body1_g_behead_lod4e68ab97e,2800,0,|c_zom_der_zombie_body1_g_behead|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
108,xmodelmesh,c_zom_der_zombie_body1_g_lowclean_lod41da35f97,320,23600,|c_zom_der_zombie_body1_g_lowclean|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
109,xmodelmesh,c_zom_der_zombie_body1_g_rlegoff_lod4b95a1e19,416,16112,|c_zom_der_zombie_body1_g_rlegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
110,xmodelmesh,c_zom_der_zombie_body1_g_llegoff_lod472b7e0e,416,20544,|c_zom_der_zombie_body1_g_llegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
111,xmodelmesh,c_zom_der_zombie_body1_g_blegsoff_lod4e6f7b2a0,416,13024,|c_zom_der_zombie_body1_g_blegsoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
112,xmodelmesh,c_zom_der_zombie_body2_lod42f45ba3f,608,71280,|c_zom_der_zombie_body2|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
113,xmodelmesh,c_zom_der_zombie_body2_g_upclean_lod4e3ae1925,608,51072,|c_zom_der_zombie_body2_g_upclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
114,xmodelmesh,c_zom_der_zombie_body2_g_rarmoff_lod4e6aed839,704,42736,|c_zom_der_zombie_body2_g_rarmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
115,xmodelmesh,c_zom_der_zombie_body2_g_larmoff_lod4ca247a33,704,47472,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
116,xmodelmesh,c_zom_der_zombie_body2_g_behead_lod4adfd81c9,2288,0,|c_zom_der_zombie_body2_g_behead|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
117,xmodelmesh,c_zom_der_zombie_body2_g_lowclean_lod42f32ddfb,320,20240,|c_zom_der_zombie_body2_g_lowclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
118,xmodelmesh,c_zom_der_zombie_body2_g_rlegoff_lod4f6abfafb,416,15696,|c_zom_der_zombie_body2_g_rlegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
119,xmodelmesh,c_zom_der_zombie_body2_g_llegoff_lod4501501a8,416,16864,|c_zom_der_zombie_body2_g_llegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
120,xmodelmesh,c_zom_der_zombie_body2_g_blegsoff_lod4b5d88c29,416,12384,|c_zom_der_zombie_body2_g_blegsoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
121,xmodelmesh,p7_fxanim_zm_zod_drop_down_buy_gate_lod09ee47cce,672,13088,|p7_fxanim_zm_zod_drop_down_buy_gate_mod|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
122,xmodelmesh,p7_zm_vending_packapunch_lod053be907d,1600,63280,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
123,xmodelmesh,p7_zm_zod_table_ritual_lod4511955c8,352,22960,|p7_zm_zod_table_ritual|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
124,xmodelmesh,p7_barricade_metal_gate_02_lod047e1843e,464,6720,|p7_barricade_metal_gate_02_black|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
125,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod0a953f994,352,13680,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
126,xmodelmesh,p7_zm_der_magic_box_fake_lod0a7dbe4f2,352,33696,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
127,xmodelmesh,p7_zm_der_magic_box_lod45878ad2c,928,96560,|p7_zm_der_magic_box|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
128,xmodelmesh,p7_crate_wood_01_lod29791f391,3248,0,|p7_crate_wood_01|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
129,xmodelmesh,p7_cinder_block_lod24d9945c2,224,5760,|p7_cinder_block|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
130,xmodelmesh,p7_debris_wood_plank_old_96_lod07c013553,1664,0,|p7_debris_wood_plank_old_96|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
131,xmodelmesh,p7_zm_zod_table_ritual_tablet_lod32ee993bf,240,5120,|p7_zm_zod_table_ritual_tablet|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
132,xmodelmesh,p7_zm_zod_table_ritual_urn_lod36323281d,240,9616,|p7_zm_zod_table_ritual_urn|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
133,xmodelmesh,p7_zm_zod_table_ritual_cloth_lod31b8b827f,464,38384,|p7_zm_zod_table_ritual_cloth|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
134,xmodelmesh,p7_zm_zod_beast_basin_lod3e18ccf7a,576,51920,|p7_zm_zod_beast_basin_pap|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
135,xmodelmesh,p7_debris_concrete_rubble_med_05_no_metal_lod0b38c69d3,256,8944,|p7_debris_concrete_rubble_med_05_no_metal_warm|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
136,xmodelmesh,p7_debris_concrete_rubble_med_07_no_metal_lod0c68fe7a5,256,5072,|p7_debris_concrete_rubble_med_07_no_metal|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
137,xmodelmesh,p7_debris_concrete_rubble_med_02_lod0f5255bd2,240,12480,|p7_debris_concrete_rubble_med_02|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
138,xmodelmesh,p7_zm_zod_pap_door_chunk_d_lod0dbce257e,352,6512,|p7_zm_zod_pap_door_chunk_d|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
139,xmodelmesh,p7_zm_zod_pap_door_chunk_a_lod04a157dd3,352,5968,|p7_zm_zod_pap_door_chunk_a|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
140,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rarmspawn_lod05223ef7a,368,8992,|c_zom_zod_zombie_fem_body1_g_rarmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
141,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod0d0f95c7e,368,6080,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
142,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod06611811f,368,9088,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
143,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod044d1d262,368,6608,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
144,xmodelmesh,c_zom_der_helmet_1_lod3cd13d004,224,10128,|c_zom_der_zombie_helmet1|xmodel|c_zom_der_zombie2|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
145,xmodelmesh,c_zom_der_head_1_lod3e650584c,208,32336,|c_zom_der_zombie_head1|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
146,xmodelmesh,c_zom_der_head_2_lod367983df6,208,25616,|c_zom_der_zombie_head2|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
147,xmodelmesh,c_zom_der_head_3_lod3a9afee46,208,34016,|c_zom_der_zombie_head3|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
148,xmodelmesh,c_zom_der_zombie_body1_g_behead_lod373e83067,320,5360,|c_zom_der_zombie_body1_g_behead|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
149,xmodelmesh,c_zom_der_zombie_body1_g_lowclean_lod330d513fe,224,47184,|c_zom_der_zombie_body1_g_lowclean|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
150,xmodelmesh,c_zom_der_zombie_body1_g_rlegoff_lod38bc72a63,320,35024,|c_zom_der_zombie_body1_g_rlegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
151,xmodelmesh,c_zom_der_zombie_body1_g_llegoff_lod32993a276,320,37712,|c_zom_der_zombie_body1_g_llegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
152,xmodelmesh,c_zom_der_zombie_body1_g_blegsoff_lod3776ad7c0,320,25536,|c_zom_der_zombie_body1_g_blegsoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
153,xmodelmesh,c_zom_der_zombie_body2_lod351680dd2,608,130144,|c_zom_der_zombie_body2|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
154,xmodelmesh,c_zom_der_zombie_body2_g_upclean_lod326a53a22,608,94112,|c_zom_der_zombie_body2_g_upclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
155,xmodelmesh,c_zom_der_zombie_body2_g_rarmoff_lod36702fcec,704,80640,|c_zom_der_zombie_body2_g_rarmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
156,xmodelmesh,c_zom_der_zombie_body2_g_larmoff_lod3d8212ec8,704,88016,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
157,xmodelmesh,c_zom_der_zombie_body2_g_behead_lod35d09dd7e,4464,0,|c_zom_der_zombie_body2_g_behead|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
158,xmodelmesh,c_zom_der_zombie_body2_g_lowclean_lod364af3fa9,320,36272,|c_zom_der_zombie_body2_g_lowclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
159,xmodelmesh,c_zom_der_zombie_body2_g_rlegoff_lod3e6d99ea9,416,27200,|c_zom_der_zombie_body2_g_rlegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
160,xmodelmesh,c_zom_der_zombie_body2_g_llegoff_lod3b27e2b15,416,30880,|c_zom_der_zombie_body2_g_llegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
161,xmodelmesh,c_zom_der_zombie_body2_g_blegsoff_lod3ddb198f9,416,21856,|c_zom_der_zombie_body2_g_blegsoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
162,xmodelmesh,p7_fxanim_zm_zod_drop_down_buy_gate_lod0407e8c0d,672,21808,|p7_fxanim_zm_zod_drop_down_buy_gate_mod|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
163,xmodelmesh,p7_zm_vending_packapunch_lod0a8ad376e,1616,108288,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
164,xmodelmesh,p7_zm_zod_table_ritual_lod3c7724f06,352,47200,|p7_zm_zod_table_ritual|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
165,xmodelmesh,p7_barricade_metal_gate_02_lod0fd438bcd,464,10832,|p7_barricade_metal_gate_02_black|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
166,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod06382ff96,352,26048,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
167,xmodelmesh,p7_zm_der_magic_box_fake_lod0c659ad5f,352,72272,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
168,xmodelmesh,p7_zm_der_magic_box_lod48dacef7c,928,116592,|p7_zm_der_magic_box|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
169,xmodelmesh,p7_crate_wood_01_lod219d048eb,224,5616,|p7_crate_wood_01|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
170,xmodelmesh,p7_cinder_block_lod27dc31bbd,224,5632,|p7_cinder_block|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
171,xmodelmesh,p7_debris_wood_plank_old_96_lod0d5d9d7a1,2848,0,|p7_debris_wood_plank_old_96|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
172,xmodelmesh,p7_zm_zod_table_ritual_tablet_lod2a5606c78,240,9040,|p7_zm_zod_table_ritual_tablet|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
173,xmodelmesh,p7_zm_zod_table_ritual_urn_lod231d9ffa7,240,19152,|p7_zm_zod_table_ritual_urn|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
174,xmodelmesh,p7_zm_zod_table_ritual_cloth_lod2b3058637,576,66256,|p7_zm_zod_table_ritual_cloth|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
175,xmodelmesh,p7_zm_zod_beast_basin_lod24242c01,800,105024,|p7_zm_zod_beast_basin_pap|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
176,xmodelmesh,p7_debris_concrete_rubble_med_05_no_metal_lod03484ef17,256,14544,|p7_debris_concrete_rubble_med_05_no_metal_warm|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
177,xmodelmesh,p7_debris_concrete_rubble_med_07_no_metal_lod06d3c34d9,256,8112,|p7_debris_concrete_rubble_med_07_no_metal|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
178,xmodelmesh,p7_debris_concrete_rubble_med_02_lod022f15d9f,464,23568,|p7_debris_concrete_rubble_med_02|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
179,xmodelmesh,p7_zm_zod_pap_door_chunk_d_lod012049e74,352,13376,|p7_zm_zod_pap_door_chunk_d|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
180,xmodelmesh,p7_zm_zod_pap_door_chunk_a_lod08855b88f,352,13152,|p7_zm_zod_pap_door_chunk_a|xmodel|maps/zm/zm_nightmare.d3dbsp|gfx_map|zone_source/zm_nightmare.zone|csv
181,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rarmspawn_lod0be021e3f,368,15248,|c_zom_zod_zombie_fem_body1_g_rarmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
182,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod019d1b9e0,368,10864,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
183,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod0504c0b52,368,15216,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
184,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod0ed640c28,368,10928,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
185,xmodelmesh,c_zom_der_helmet_1_lod275993693,224,17632,|c_zom_der_zombie_helmet1|xmodel|c_zom_der_zombie2|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
186,xmodelmesh,c_zom_der_head_1_lod22a74f240,208,59296,|c_zom_der_zombie_head1|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
187,xmodelmesh,c_zom_der_head_2_lod2900ea178,208,54656,|c_zom_der_zombie_head2|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
188,xmodelmesh,c_zom_der_head_3_lod22700a248,320,65392,|c_zom_der_zombie_head3|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
189,xmodelmesh,c_zom_der_zombie_body1_g_behead_lod2e0f4e454,320,9552,|c_zom_der_zombie_body1_g_behead|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
190,xmodelmesh,c_zom_der_zombie_body1_g_lowclean_lod2118693d3,224,75744,|c_zom_der_zombie_body1_g_lowclean|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
191,xmodelmesh,c_zom_der_zombie_body1_g_rlegoff_lod27cd40052,320,51712,|c_zom_der_zombie_body1_g_rlegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
192,xmodelmesh,c_zom_der_zombie_body1_g_llegoff_lod2f7127018,320,57824,|c_zom_der_zombie_body1_g_llegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
193,xmodelmesh,c_zom_der_zombie_body1_g_blegsoff_lod26f0a12a7,320,33536,|c_zom_der_zombie_body1_g_blegsoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
194,xmodelmesh,c_zom_der_zombie_body2_lod2d087cf51,608,240656,|c_zom_der_zombie_body2|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
195,xmodelmesh,c_zom_der_zombie_body2_g_upclean_lod293d3d0c6,608,171408,|c_zom_der_zombie_body2_g_upclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
196,xmodelmesh,c_zom_der_zombie_body2_g_rarmoff_lod2dcbb4d50,704,151440,|c_zom_der_zombie_body2_g_rarmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
197,xmodelmesh,c_zom_der_zombie_body2_g_larmoff_lod21d9f1d4b,704,161664,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
198,xmodelmesh,c_zom_der_zombie_body2_g_behead_lod229208994,352,7120,|c_zom_der_zombie_body2_g_behead|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
199,xmodelmesh,c_zom_der_zombie_body2_g_lowclean_lod2fda2a6ea,320,69616,|c_zom_der_zombie_body2_g_lowclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
